ID,Type,Pic_Link,Longitude,Latitude,Text,Hashtags,Created_At
910643764129095686,Not_Specified,,-105.3333,40.00717,Back when I lived in New York it was a lot easier to miss the forest for the trees. It's not so… https://t.co/bo3M4akqUE,[],Wed Sep 20 23:16:06 +0000 2017
910643488709939200,Not_Specified,,-105.2705456,40.0149856,"See our latest #Boulder, CO #job and click to apply: Server, Cook, Runner, Dishwasher, Warehouse... - https://t.co/Krhz87DYir #Hospitality","['#Boulder', '#job', '#Hospitality']",Wed Sep 20 23:15:01 +0000 2017
910637800046854144,Not_Specified,,-105.27882,40.01943,"#Boulder Tomorrow 'Get the Gist' event to unpack the Nov 2017 ballot initiatives. Full house,… https://t.co/Fr4Zwt1qBK",['#Boulder'],Wed Sep 20 22:52:25 +0000 2017
910637611818958849,Not_Specified,,-105.2705456,40.0149856,"We're #hiring! Click to apply: Class A CDL Owner Operator Team, Drop &amp; Hook, Driver Job - https://t.co/dUN9m3IIkd #Transportation #Job","['#hiring', '#Transportation', '#Job']",Wed Sep 20 22:51:40 +0000 2017
910635590491631616,Not_Specified,,-105.2705456,40.0149856,"See our latest #Boulder, CO #job and click to apply: Human Resources Recruiter - https://t.co/VsTw8DcTj3 #KellyJobs #KellyServices","['#Boulder', '#job', '#KellyJobs', '#KellyServices']",Wed Sep 20 22:43:38 +0000 2017
910633356991148032,Not_Specified,,-105.2705456,40.0149856,"Want to work at Kelly Services? We're #hiring in #Boulder, CO! Click for details: https://t.co/cNK8RI8Nux #KellyJobs #KellyServices #Job","['#hiring', '#Boulder', '#KellyJobs', '#KellyServices', '#Job']",Wed Sep 20 22:34:45 +0000 2017
910632598761725952,Not_Specified,,-105.28,40.02,"temperature up 68°F -&gt; 76°F
humidity down 32% -&gt; 21%
wind 5mph -&gt; 3mph",[],Wed Sep 20 22:31:44 +0000 2017
910631273194016769,Not_Specified,,-105.28063,40.0169799,Tonight @looneyandope and jarymanemusic opens up for @KnowMadFam at boulder_house @ Boulder House https://t.co/Ac1Ths92za,[],Wed Sep 20 22:26:28 +0000 2017
910620675844575233,Not_Specified,,-105.27799,40.01621,Ready to do some serious shopping at the Wednesday #Boulder #FarmersMarket. I'm gearing up for… https://t.co/hd5IHsGc5b,"['#Boulder', '#FarmersMarket']",Wed Sep 20 21:44:22 +0000 2017
910619838699016192,Not_Specified,,-105.2705456,40.0149856,This #job might be a great fit for you: Calibration Technician - https://t.co/rfuMUOwcMM #KellyJobs #KellyServices #Manufacturing #Hiring,"['#job', '#KellyJobs', '#KellyServices', '#Manufacturing', '#Hiring']",Wed Sep 20 21:41:02 +0000 2017
910601771763900416,Not_Specified,,-105.2705456,40.0149856,"If you're looking for work in #Boulder, CO, check out this #job: https://t.co/xHqzOihrhp #IT #Hiring","['#Boulder', '#job', '#IT', '#Hiring']",Wed Sep 20 20:29:15 +0000 2017
910596148112629765,Not_Specified,,-105.27657,40.0085,"25 years ago today, another chapter in Sink History began as the Heinritz brothers, Chris and… https://t.co/4CptsD48eO",[],Wed Sep 20 20:06:54 +0000 2017
910592994847334400,Not_Specified,,-105.2705456,40.0149856,"This #job might be a great fit for you: Product Design Engineer - https://t.co/IQ0a0h2ksE #IT #Boulder, CO #Hiring","['#job', '#IT', '#Boulder', '#Hiring']",Wed Sep 20 19:54:22 +0000 2017
910591932069376001,Not_Specified,,-105.28241,40.02479,The Makers' Market at Anthem Branding is one week away! Here's a sneak peak at some of the… https://t.co/XlqsPAEV4q,[],Wed Sep 20 19:50:09 +0000 2017
910587556105822208,Not_Specified,,-105.27941,40.0194,Phil Morton and I about to kick off our workshop #uxstrat - Selling experience Strategy @ Hotel… https://t.co/bUnQvtwKFY,['#uxstrat'],Wed Sep 20 19:32:45 +0000 2017
910583143408611328,Not_Specified,,-105.27655101,40.00801744,Last time I posted these I was not friends with these amazing… https://t.co/TSuxREZqno,[],Wed Sep 20 19:15:13 +0000 2017
910580565069398023,Not_Specified,,,,"It's been a little while, but my friends in Shook's Run asked me to play w/ them, so I'll see y'all next Wednesday… https://t.co/2cwJr297VG",[],Wed Sep 20 19:04:59 +0000 2017
910579303271645184,Not_Specified,,-105.2705456,40.0149856,"Want to work at Wells Fargo? We're #hiring in #Boulder, CO! Click for details: https://t.co/AHnnkK1oxf #Banking #Veterans #Job #Jobs","['#hiring', '#Boulder', '#Banking', '#Veterans', '#Job', '#Jobs']",Wed Sep 20 18:59:58 +0000 2017
910577706651152384,Not_Specified,,-105.28,40.02,"current weather in Boulder: clear sky, 68°F
32% humidity, wind 5mph, pressure 1013mb",[],Wed Sep 20 18:53:37 +0000 2017
910571247620124672,Not_Specified,,-105.2705456,40.0149856,"Can you recommend anyone for this #job? Class A CDL Team Owner Operator, OTR Truck Driver - https://t.co/TYmjSzS28v #Transportation","['#job', '#Transportation']",Wed Sep 20 18:27:57 +0000 2017
910570463692128256,Not_Specified,,-105.27549,40.02023,"This week on eTown - @langhorneslim joins us in stripped-down fashion along with English-born,… https://t.co/ujmm8njlUv",[],Wed Sep 20 18:24:50 +0000 2017
910563780576157696,Not_Specified,,-105.28,40.02,"temperature up 50°F -&gt; 63°F
humidity down 47% -&gt; 32%
wind 7mph -&gt; 6mph",[],Wed Sep 20 17:58:17 +0000 2017
910559083731628033,Not_Specified,,-105.2705456,40.0149856,"Want to work at General Electric? We're #hiring in #Boulder, CO! Click for details: https://t.co/eqwXHmwua1 #Finance #Job #Jobs #CareerArc","['#hiring', '#Boulder', '#Finance', '#Job', '#Jobs', '#CareerArc']",Wed Sep 20 17:39:37 +0000 2017
910914024547733504,Not_Specified,,,,Here are four reasons why #Boulder is the perfect destination for athletes. https://t.co/e448oB6QxI #BoulderLife #BoulderAthletes #BoulderCO,"['#Boulder', '#BoulderLife', '#BoulderAthletes', '#BoulderCO']",Thu Sep 21 17:10:02 +0000 2017
910862973345951746,Not_Specified,,,,Wow! My new spirit animal. #blackfox #boulderco #boulderlife… https://t.co/qiGwjUhky8,"['#blackfox', '#boulderco', '#boulderlife']",Thu Sep 21 13:47:10 +0000 2017
909530644136517632,Not_Specified,,,,Happy Sunday! #sundayfunday #boulderlife #joyfulness #happiness #garden #stoptosmelltheflowers https://t.co/3YQRrxZcxj,"['#sundayfunday', '#boulderlife', '#joyfulness', '#happiness', '#garden', '#stoptosmelltheflowers']",Sun Sep 17 21:32:58 +0000 2017
909285561969422337,Not_Specified,,-105.526814,40.077964,Turning these tourists Colorado legit....  #offtrail #boulderlife #bouldering #familygoals… https://t.co/3X9ubfcBn7,"['#offtrail', '#boulderlife', '#bouldering', '#familygoals']",Sun Sep 17 05:19:06 +0000 2017
910849262094663688,photo,https://pbs.twimg.com/media/DKP8kBMUEAEwtDO.jpg,,,#CUBoulder research suggests some dinosaurs may have cheated on their vegetarian diets https://t.co/nQn8FGvvYe https://t.co/nfs1y1UOTI,['#CUBoulder'],Thu Sep 21 12:52:41 +0000 2017
910941701363191809,Not_Specified,,,,#CUBoulder holds talk on white supremacy in the wake of the Charlottesvile attacks #WhiteSupremacy #Charlottesville… https://t.co/YUv6sUYHNe,"['#CUBoulder', '#WhiteSupremacy', '#Charlottesville']",Thu Sep 21 19:00:00 +0000 2017
910936570664013826,Not_Specified,,,,"Sign up for the weekly community edition of #CUBoulder Today. Launches next week! https://t.co/odiJB53jxM Research,… https://t.co/8OJcdOrjKm",['#CUBoulder'],Thu Sep 21 18:39:37 +0000 2017
910935925114449920,photo,https://pbs.twimg.com/media/DKRLW9BUEAAgBGd.jpg,,,Sign up for our weekly community edition of #CUBoulder Today. Launches Tuesday. https://t.co/YBLSAUd6MB https://t.co/BS6gqXUluI,['#CUBoulder'],Thu Sep 21 18:37:03 +0000 2017
910915195899465732,Not_Specified,,,,"#CUBoulder students, faculty &amp; staff have the chance to weigh in on the city's 30th and Colorado corridors plans https://t.co/DiaDCYqdQI",['#CUBoulder'],Thu Sep 21 17:14:41 +0000 2017
910904366206304256,Not_Specified,,,,RT @dailycamera: #CUBoulder research suggests some dinosaurs may have cheated on their vegetarian diets https://t.co/nQn8FGvvYe https://t.c…,['#CUBoulder'],Thu Sep 21 16:31:39 +0000 2017
910901736138854400,Not_Specified,,,,"#CUBoulder Distribution Ctr to handle UPS deliveries starting 10/2, reducing truck traffic &amp; GHG emissions on campu… https://t.co/gqwnzOTLyX",['#CUBoulder'],Thu Sep 21 16:21:12 +0000 2017
910891443484598278,photo,https://pbs.twimg.com/media/DKQi8I9WsAE2te6.jpg,,,#Flu season has arrived at #CUBoulder! Get your FREE flu shot during walk-in hours: https://t.co/ISaMzXnGKR https://t.co/azbZR0K8mA,"['#Flu', '#CUBoulder']",Thu Sep 21 15:40:18 +0000 2017
910881305885155331,Not_Specified,,,,#CUBoulder holds talk on white supremacy in the wake of the Charlottesvile attacks #WhiteSupremacy #Charlottesville… https://t.co/ojJ37CY4Bo,"['#CUBoulder', '#WhiteSupremacy', '#Charlottesville']",Thu Sep 21 15:00:01 +0000 2017
910879747051098112,Not_Specified,,,,#CUBoulder researchers examined dinosaur crap and found out that some vegetarian dinosaurs had cheat days… https://t.co/x97GqSfwAb,['#CUBoulder'],Thu Sep 21 14:53:49 +0000 2017
910862956853960705,Not_Specified,,,,RT @dailycamera: #CUBoulder research suggests some dinosaurs may have cheated on their vegetarian diets https://t.co/nQn8FGvvYe https://t.c…,['#CUBoulder'],Thu Sep 21 13:47:06 +0000 2017
910861526415769600,Not_Specified,,,,RT @dailycamera: #CUBoulder research suggests some dinosaurs may have cheated on their vegetarian diets https://t.co/nQn8FGvvYe https://t.c…,['#CUBoulder'],Thu Sep 21 13:41:25 +0000 2017
910855567832440833,Not_Specified,,,,RT @TimesCall: #CUBoulder research suggests some dinosaurs may have cheated on their vegetarian diets https://t.co/yJX8k0eFuo https://t.co/…,['#CUBoulder'],Thu Sep 21 13:17:44 +0000 2017
910855388689465345,Not_Specified,,,,RT @dailycamera: #CUBoulder research suggests some dinosaurs may have cheated on their vegetarian diets https://t.co/nQn8FGvvYe https://t.c…,['#CUBoulder'],Thu Sep 21 13:17:02 +0000 2017
910849623123619840,Not_Specified,,,,RT @dailycamera: #CUBoulder research suggests some dinosaurs may have cheated on their vegetarian diets https://t.co/nQn8FGvvYe https://t.c…,['#CUBoulder'],Thu Sep 21 12:54:07 +0000 2017
910849324824772610,photo,https://pbs.twimg.com/media/DKP8oGnUMAAu9H6.jpg,,,#CUBoulder research suggests some dinosaurs may have cheated on their vegetarian diets https://t.co/yJX8k0eFuo https://t.co/2FDHD7X7um,['#CUBoulder'],Thu Sep 21 12:52:56 +0000 2017
910849262094663688,photo,https://pbs.twimg.com/media/DKP8kBMUEAEwtDO.jpg,,,#CUBoulder research suggests some dinosaurs may have cheated on their vegetarian diets https://t.co/nQn8FGvvYe https://t.co/nfs1y1UOTI,['#CUBoulder'],Thu Sep 21 12:52:41 +0000 2017
910662363627503616,photo,https://pbs.twimg.com/media/DKM0MW9UEAEBC5i.jpg,,,"#CUBoulder will have Rosh Hashanah and Yom Kippur on campus for the first time in six years
https://t.co/vwpfzNJekp https://t.co/Yq2GORakAx",['#CUBoulder'],Thu Sep 21 00:30:01 +0000 2017
910662361119412224,photo,https://pbs.twimg.com/media/DKM0MXLVwAAYUqB.jpg,,,"#CUBoulder will have Rosh Hashanah and Yom Kippur on campus for the first time in six years
https://t.co/btOSIpPmdf https://t.co/mObxvqEEn4",['#CUBoulder'],Thu Sep 21 00:30:00 +0000 2017
910661434438066181,photo,https://pbs.twimg.com/media/DKLb1-2XUAA_5xJ.jpg,,,RT @LASPatCU: #LASP to collaborate on new #CUBoulder Grand Challenge projects: https://t.co/rZsPyFjLfo. https://t.co/6dveyNPNmM,"['#LASP', '#CUBoulder']",Thu Sep 21 00:26:19 +0000 2017
910657328730591233,Not_Specified,,,,The Pick Six team discussed the #CUBuffs #CUBoulder upcoming matchup against No. 7 #Washington… https://t.co/tWlbwVBwwJ,"['#CUBuffs', '#CUBoulder', '#Washington']",Thu Sep 21 00:10:01 +0000 2017
910657328281559040,Not_Specified,,,,The Pick Six team discussed the #CUBuffs #CUBoulder upcoming matchup against No. 7 #Washington… https://t.co/jL6KlESegb,"['#CUBuffs', '#CUBoulder', '#Washington']",Thu Sep 21 00:10:00 +0000 2017
910657271415193600,Not_Specified,,,,Space weather research is the big winner in #CUBoulder's Grand Challenge recipients announced this week… https://t.co/Dy95jiBW87,['#CUBoulder'],Thu Sep 21 00:09:47 +0000 2017
910654806779240448,Not_Specified,,,,RT @dailycamera: #CUBoulder 'Grand Challenge' puts space weather research front and center https://t.co/kr9cmwhDSi via @chasbrennan https:/…,['#CUBoulder'],Wed Sep 20 23:59:59 +0000 2017
910654726936584192,Not_Specified,,,,RT @TimesCall: #CUBoulder 'Grand Challenge' puts space weather research front and center https://t.co/IpaYxjrzZn via @chasbrennan https://t…,['#CUBoulder'],Wed Sep 20 23:59:40 +0000 2017
910652296446357505,photo,https://pbs.twimg.com/media/DKNJbvxVAAAvgWb.jpg,,,#CUBoulder 'Grand Challenge' puts space weather research front and center https://t.co/IpaYxjrzZn via @chasbrennan https://t.co/h7MPt97jWu,['#CUBoulder'],Wed Sep 20 23:50:01 +0000 2017
910652230600073216,photo,https://pbs.twimg.com/media/DKNJX6NVoAAEKIH.jpg,,,#CUBoulder 'Grand Challenge' puts space weather research front and center https://t.co/kr9cmwhDSi via @chasbrennan https://t.co/3wAOhNl8IV,['#CUBoulder'],Wed Sep 20 23:49:45 +0000 2017
910649359544442881,Not_Specified,,,,"RT @The_CUI: #CUBoulder will have Rosh Hashanah and Yom Kippur on campus for the first time in six years
https://t.co/btOSIq6X4N https://t.…",['#CUBoulder'],Wed Sep 20 23:38:21 +0000 2017
910632163950788608,photo,https://pbs.twimg.com/media/DKM0EmuVoAAl4kr.jpg,,,"#CUBoulder will have Rosh Hashanah and Yom Kippur on campus for the first time in six years
https://t.co/btOSIq6X4N https://t.co/6mnY8MtSKl",['#CUBoulder'],Wed Sep 20 22:30:01 +0000 2017
910632162503778304,photo,https://pbs.twimg.com/media/DKM0EmaUQAE6Tob.jpg,,,"#CUBoulder will have Rosh Hashanah and Yom Kippur on campus for the first time in six years
https://t.co/vwpfzNJekp https://t.co/HLjCRv6SWq",['#CUBoulder'],Wed Sep 20 22:30:00 +0000 2017
910921234262630400,Not_Specified,,,,"#TBT &lt;&lt;&gt;&gt; #ThursdayThoughts
Came across this #ChurchSign in #BoulderCO
#Boulder #OnlyInBoulder
#QOTD
#WordsOfWisdom… https://t.co/U2H3ZQiy5R","['#TBT', '#ThursdayThoughts', '#ChurchSign', '#BoulderCO', '#Boulder', '#OnlyInBoulder', '#QOTD', '#WordsOfWisdom']",Thu Sep 21 17:38:41 +0000 2017
910914024547733504,Not_Specified,,,,Here are four reasons why #Boulder is the perfect destination for athletes. https://t.co/e448oB6QxI #BoulderLife #BoulderAthletes #BoulderCO,"['#Boulder', '#BoulderLife', '#BoulderAthletes', '#BoulderCO']",Thu Sep 21 17:10:02 +0000 2017
910909576022720513,Not_Specified,,,,Amazon is coming to #BoulderCO - https://t.co/tb0hvFga55,['#BoulderCO'],Thu Sep 21 16:52:21 +0000 2017
910893397296189440,Not_Specified,,,,Keep your summer glow! All #jLounge skincare products are 20% off until September 30th! #sale #Boulderco… https://t.co/2zxLwYtvje,"['#jLounge', '#sale', '#Boulderco']",Thu Sep 21 15:48:04 +0000 2017
910862973345951746,Not_Specified,,,,Wow! My new spirit animal. #blackfox #boulderco #boulderlife… https://t.co/qiGwjUhky8,"['#blackfox', '#boulderco', '#boulderlife']",Thu Sep 21 13:47:10 +0000 2017
910695152313761792,Not_Specified,,,,"The painted ladies are peaking. 😊🦋 By @andrewhyde.

#bouldercolorado #boulderco #Chautauqua… https://t.co/HvaG851bLL","['#bouldercolorado', '#boulderco', '#Chautauqua']",Thu Sep 21 02:40:18 +0000 2017
910646987107721216,photo,https://pbs.twimg.com/media/DKNEh0bUQAEkwVH.jpg,,,"~Cheers
#WineWednesday
#WineWednesdays 
#Boulder #BoulderCO
#Colorado #OnlyInColorado https://t.co/0mCy6Y16YI","['#WineWednesday', '#WineWednesdays', '#Boulder', '#BoulderCO', '#Colorado', '#OnlyInColorado']",Wed Sep 20 23:28:55 +0000 2017
910638852024410112,Not_Specified,,,,"RT @OnlyInBoulder: #WednesdayWisdom &lt;&gt; #WordsOfWisdom
 
😎💪🙌😎 ""Let your freak flag fly""  😎💪🙌😎

#QuotesToLiveBy
#Boulder  #BoulderCO
#Colorad…","['#WednesdayWisdom', '#WordsOfWisdom', '#QuotesToLiveBy', '#Boulder', '#BoulderCO']",Wed Sep 20 22:56:35 +0000 2017
910561748306075648,Not_Specified,,,,"RT @BoulderUnivInn: A great way to spend the day while visiting Boulder!
#BoulderCO  #VisitBoulder  #EldoradoCanyon https://t.co/Hng4TqHhul","['#BoulderCO', '#VisitBoulder', '#EldoradoCanyon']",Wed Sep 20 17:50:12 +0000 2017
910543343154688000,Not_Specified,,,,"#WednesdayWisdom &lt;&gt; #WordsOfWisdom
 
😎💪🙌😎 ""Let your freak flag fly""  😎💪🙌😎

#QuotesToLiveBy
#Boulder  #BoulderCO… https://t.co/oqmgpB3WSE","['#WednesdayWisdom', '#WordsOfWisdom', '#QuotesToLiveBy', '#Boulder', '#BoulderCO']",Wed Sep 20 16:37:04 +0000 2017
910302666735067136,Not_Specified,,,,"RT @LakeValleyGC: We are one of only a few fitters in CO. Putters, Wedges, Single-Length. Call for a fitting. #Sick #BoulderCO #ColoradoGol…","['#Sick', '#BoulderCO']",Wed Sep 20 00:40:43 +0000 2017
910295821341614080,Not_Specified,,,,"We are one of only a few fitters in CO. Putters, Wedges, Single-Length. Call for a fitting. #Sick #BoulderCO... https://t.co/DnJmCCPHbq","['#Sick', '#BoulderCO']",Wed Sep 20 00:13:30 +0000 2017
910295791939366912,Not_Specified,,,,"We are one of only a few fitters in CO. Putters, Wedges, Single-Length. Call for a fitting. #Sick #BoulderCO… https://t.co/WcFm8qMYXl","['#Sick', '#BoulderCO']",Wed Sep 20 00:13:23 +0000 2017
910257992972492800,photo,https://pbs.twimg.com/media/DKHi0ceUQAAOKIe.jpg,,,It's not everyday a #tortoise walks through #TGR 🐢 #boulderco #dispensary #budtender https://t.co/uAGGWImuXJ,"['#tortoise', '#TGR', '#boulderco', '#dispensary', '#budtender']",Tue Sep 19 21:43:11 +0000 2017
910226007558283265,Not_Specified,,,,beyond excited to return to the @BoulderTheater on 11/24 supporting @LeftoverSalmon #KissTheGround #Farmily… https://t.co/5fc1LUVEno,"['#KissTheGround', '#Farmily']",Tue Sep 19 19:36:06 +0000 2017
910219172981784576,Not_Specified,,,,We couldn't agree more! #BoulderCO https://t.co/aEBVqFDsbm,['#BoulderCO'],Tue Sep 19 19:08:56 +0000 2017
910187122929303552,Not_Specified,,,,#BoulderCO! We're thrilled to return on November 25th with @LeftoverSalmon at the… https://t.co/Ugy933DYxq,['#BoulderCO'],Tue Sep 19 17:01:35 +0000 2017
910172143979245569,Not_Specified,,,,"We're #hiring! jLounge is currently looking for great massage therapists, receptionists, estheticians and nail spec… https://t.co/L2biGtxX1z",['#hiring'],Tue Sep 19 16:02:03 +0000 2017
910172139000561664,Not_Specified,,,,Easily our most unique #strain on the #TGR shelf...#Noggin gives off some seriously #cheesy and #heady vibes!… https://t.co/cNuazZx50B,"['#strain', '#TGR', '#Noggin', '#cheesy', '#heady']",Tue Sep 19 16:02:02 +0000 2017
910171881214537728,Not_Specified,,,,The #budtenders are working hard today! Stop by the store to see your favorite friendly faces and check out our dai… https://t.co/jzkBWjeJeU,['#budtenders'],Tue Sep 19 16:01:01 +0000 2017
910140981986590727,Not_Specified,,,,#healthy cities that #exercise the most. #BoulderCo is tops. https://t.co/V1dV9Mo1GT,"['#healthy', '#exercise', '#BoulderCo']",Tue Sep 19 13:58:14 +0000 2017
909902242940985344,Not_Specified,,,,RT @ecocycle: Put eclipse glasses to good use. Drop at the CHaRM window in #BoulderCO through Sept. and they'll go to Astronomers w/o Borde…,['#BoulderCO'],Mon Sep 18 22:09:34 +0000 2017
909885481877372929,Not_Specified,,,,"If you're in the #BoulderCO #Boulder #FrontRange #coloRADo are tonight, check out this #coyotes in Colorado screeni… https://t.co/csgDQLmZQU","['#BoulderCO', '#Boulder', '#FrontRange', '#coloRADo', '#coyotes']",Mon Sep 18 21:02:58 +0000 2017
909843700666298374,Not_Specified,,,,RT @DirectedbyWomen: Drinks &amp; Dailies ~Works in Progress from Female Filmmakers - Tonight #BoulderCO https://t.co/2XrRpxvuOi  #DirectedbyWo…,['#BoulderCO'],Mon Sep 18 18:16:56 +0000 2017
909838403193262083,Not_Specified,,,,Drinks &amp; Dailies ~Works in Progress from Female Filmmakers - Tonight #BoulderCO https://t.co/2XrRpxvuOi… https://t.co/NuKd6PZipA,['#BoulderCO'],Mon Sep 18 17:55:53 +0000 2017
909836746472398854,Not_Specified,,,,"Come be a Cheese bae. Work for Cosmos in boulder, now hiring all positions. #pizza #BoulderJobs #JobsinColorado… https://t.co/S3EZoyrUuD","['#pizza', '#BoulderJobs', '#JobsinColorado']",Mon Sep 18 17:49:18 +0000 2017
909835731832594432,photo,https://pbs.twimg.com/media/CSB8y5-WIAALIg8.jpg,,,RT @_ExplorersHeart: I could stare at flowers and mountains all day ---- at the #stjulienhotel in #boulderco https://t.co/722oWCT7k4,"['#stjulienhotel', '#boulderco']",Mon Sep 18 17:45:17 +0000 2017
909814855691067392,Not_Specified,,,,Researchers are studying your #SocialMedia. What do you think of that? @Dani_Worth reports — #CUBoulder #BoulderCO https://t.co/nAH0ap6OTl,"['#SocialMedia', '#CUBoulder', '#BoulderCO']",Mon Sep 18 16:22:19 +0000 2017
909809492145172481,Not_Specified,,,,"Learn all about @therootofitall #tinctures from this great video! https://t.co/4BZQ88YRW3

#BoulderCO #therootofitall #cannabis #marijuana","['#tinctures', '#BoulderCO', '#therootofitall', '#cannabis', '#marijuana']",Mon Sep 18 16:01:01 +0000 2017
909655541588340736,photo,https://pbs.twimg.com/media/DJ--5KHWAAAlzJZ.jpg,,,Such a beautiful place to live #boulderco https://t.co/S8rf5RikPS https://t.co/5B4h0abzE1,['#boulderco'],Mon Sep 18 05:49:16 +0000 2017
910569916864049153,animated_gif,https://pbs.twimg.com/tweet_video_thumb/DKL-gt_VAAEOY3M.jpg,,,Check out this playful bobcat kitten recently captured by one of our motion-activated cameras in #Boulder https://t.co/7uKSFmHZ8m,['#Boulder'],Wed Sep 20 18:22:40 +0000 2017
910247451860307968,Not_Specified,,,,#Boulder ranked best college town in America in new study https://t.co/HKKYi8QaA3,['#Boulder'],Tue Sep 19 21:01:18 +0000 2017
910908719390691328,photo,https://pbs.twimg.com/media/DKQyprNXcAACkKo.jpg,,,#TBT: What a view then and now: An aerial look at #Boulder and @CUBoulder campus around 1950 https://t.co/RCfeJ28jA5,"['#TBT', '#Boulder']",Thu Sep 21 16:48:57 +0000 2017
910968385810210816,Not_Specified,,,,"We're #hiring! Click to apply: Meat Team Member (15974) - https://t.co/p5DL33rEzf #Retail #Boulder, CO #Job #Jobs","['#hiring', '#Retail', '#Boulder', '#Job', '#Jobs']",Thu Sep 21 20:46:02 +0000 2017
910967434013589504,Not_Specified,,-105.2705456,40.0149856,"If you're looking for work in #Boulder, CO, check out this #job: https://t.co/EChYkcaJWE #Transportation #Hiring #CareerArc","['#Boulder', '#job', '#Transportation', '#Hiring', '#CareerArc']",Thu Sep 21 20:42:15 +0000 2017
910966493038379009,Not_Specified,,,,#boulder #casadepedramoema https://t.co/ei6oVc8GsX,"['#boulder', '#casadepedramoema']",Thu Sep 21 20:38:31 +0000 2017
910965613849382912,photo,https://pbs.twimg.com/media/DKQyprNXcAACkKo.jpg,,,RT @bouldercolorado: #TBT: What a view then and now: An aerial look at #Boulder and @CUBoulder campus around 1950 https://t.co/RCfeJ28jA5,"['#TBT', '#Boulder']",Thu Sep 21 20:35:01 +0000 2017
910965529082499073,photo,https://pbs.twimg.com/media/DKQyprNXcAACkKo.jpg,,,RT @bouldercolorado: #TBT: What a view then and now: An aerial look at #Boulder and @CUBoulder campus around 1950 https://t.co/RCfeJ28jA5,"['#TBT', '#Boulder']",Thu Sep 21 20:34:41 +0000 2017
910964730008936451,Not_Specified,,,,It's the #LastDayofSummer! What a perfect day in #Boulder for one last #summer hike—share your hiking pictures with… https://t.co/jucpFmh2hT,"['#LastDayofSummer', '#Boulder', '#summer']",Thu Sep 21 20:31:31 +0000 2017
910964519731585025,Not_Specified,,,,#Boulder support @BoulderJCC JCC home to one of the best #preschools and day camps and connecting families… https://t.co/d5kSZy0Fe2,"['#Boulder', '#preschools']",Thu Sep 21 20:30:41 +0000 2017
910963326066221056,Not_Specified,,,,"This #job might be a great fit for you: Culinary Team Member - CAFE (15976) - https://t.co/UYZVTKsVaY #Retail #Boulder, CO #Hiring","['#job', '#Retail', '#Boulder', '#Hiring']",Thu Sep 21 20:25:56 +0000 2017
910962468385546240,Not_Specified,,,,"Can you recommend anyone for this #job in #Boulder, CO? https://t.co/XVrvjc3iLW #Retail #Hiring #CareerArc","['#job', '#Boulder', '#Retail', '#Hiring', '#CareerArc']",Thu Sep 21 20:22:31 +0000 2017
910962130899234817,Not_Specified,,,,RT @GeoBigData: All of our @igniteboulder speakers are ready to knock it out of the park - looking forward to seeing you tonight #boulder,['#boulder'],Thu Sep 21 20:21:11 +0000 2017
910962018445701120,Not_Specified,,,,"RT @kathkeating: #Boulder is # 1 US metro for women #entrepreneurs, #Denver is # 3! @womenwhostartup https://t.co/7XLKeYNFhc","['#Boulder', '#entrepreneurs', '#Denver']",Thu Sep 21 20:20:44 +0000 2017
910961172953702400,photo,https://pbs.twimg.com/media/DKReqjJW4AIaz4q.jpg,,,"RT @bouldercolorado: Soak it in, #Boulder: It's the last day of summer. 📷: Ann G. Duncan. https://t.co/F7uRBJVCnZ",['#Boulder'],Thu Sep 21 20:17:23 +0000 2017
910961128401858560,Not_Specified,,-105.2705456,40.0149856,"Can you recommend anyone for this #job? Agile Project Manager - https://t.co/oFoFCpen62 #IT #Boulder, CO #Hiring #CareerArc","['#job', '#IT', '#Boulder', '#Hiring', '#CareerArc']",Thu Sep 21 20:17:12 +0000 2017
910958249830080512,Not_Specified,,,,"Join the Lucky's Market team! See our latest #job opening here: https://t.co/LNlCL59bbj #Retail #Boulder, CO #Hiring","['#job', '#Retail', '#Boulder', '#Hiring']",Thu Sep 21 20:05:46 +0000 2017
910958234860527616,Not_Specified,,-105.2705456,40.0149856,"We're #hiring! Click to apply: Class A CDL Owner Operator, Truck Driver Jobs - https://t.co/ouYkRcVwQb #Transportation #Boulder, CO #Job","['#hiring', '#Transportation', '#Boulder', '#Job']",Thu Sep 21 20:05:42 +0000 2017
910958069441425408,photo,https://pbs.twimg.com/media/DKReqjJW4AIaz4q.jpg,,,"RT @bouldercolorado: Soak it in, #Boulder: It's the last day of summer. 📷: Ann G. Duncan. https://t.co/F7uRBJVCnZ",['#Boulder'],Thu Sep 21 20:05:03 +0000 2017
910957861408313346,photo,https://pbs.twimg.com/media/DKReqjJW4AIaz4q.jpg,,,"RT @bouldercolorado: Soak it in, #Boulder: It's the last day of summer. 📷: Ann G. Duncan. https://t.co/F7uRBJVCnZ",['#Boulder'],Thu Sep 21 20:04:13 +0000 2017
910957679903899648,Not_Specified,,,,Now Hiring on #Sirvo: Seasonal Premium Supervisor at BUFFS Hospitality  in #Boulder! View job and apply https://t.co/XvrPfOtlrX,"['#Sirvo', '#Boulder']",Thu Sep 21 20:03:30 +0000 2017
